path,set,subject,modality,matfile,data_offset,size
TrainingSet/P093/t1map_ks.mat,TrainingSet,P093,T1map,t1map_ks.mat,221528492032,266122867
TrainingSet/P093/t2map_calib.mat,TrainingSet,P093,T2map,t2map_calib.mat,221794615808,5646785
TrainingSet/P093/t2map_ks.mat,TrainingSet,P093,T2map,t2map_ks.mat,221800264192,49353804
TrainingSet/P094/cine_lax_calib.mat,TrainingSet,P094,Cine LAX,cine_lax_calib.mat,221849619456,92555355
TrainingSet/P094/cine_lax_ks.mat,TrainingSet,P094,Cine LAX,cine_lax_ks.mat,221942176768,306054211
TrainingSet/P094/cine_sax_calib.mat,TrainingSet,P094,Cine SAX,cine_sax_calib.mat,222248231936,324769561
TrainingSet/P094/cine_sax_ks.mat,TrainingSet,P094,Cine SAX,cine_sax_ks.mat,222573003264,1129721148
TrainingSet/P094/t1map_calib.mat,TrainingSet,P094,T1map,t1map_calib.mat,223702725120,10420257
TrainingSet/P094/t1map_ks.mat,TrainingSet,P094,T1map,t1map_ks.mat,223713147392,326293950
TrainingSet/P094/t2map_calib.mat,TrainingSet,P094,T2map,t2map_calib.mat,224039441920,7018412
TrainingSet/P094/t2map_ks.mat,TrainingSet,P094,T2map,t2map_ks.mat,224046461952,60211473
TrainingSet/P095/cine_lax_calib.mat,TrainingSet,P095,Cine LAX,cine_lax_calib.mat,224106674688,116506070
TrainingSet/P095/cine_lax_ks.mat,TrainingSet,P095,Cine LAX,cine_lax_ks.mat,224223182336,275734757
TrainingSet/P095/cine_sax_calib.mat,TrainingSet,P095,Cine SAX,cine_sax_calib.mat,224498917888,397055539
TrainingSet/P095/cine_sax_ks.mat,TrainingSet,P095,Cine SAX,cine_sax_ks.mat,224895975424,1119337573
TrainingSet/P095/t1map_calib.mat,TrainingSet,P095,T1map,t1map_calib.mat,226015313920,10373659
TrainingSet/P095/t1map_ks.mat,TrainingSet,P095,T1map,t1map_ks.mat,226025689600,324926272
TrainingSet/P095/t2map_calib.mat,TrainingSet,P095,T2map,t2map_calib.mat,226350616576,6978821
TrainingSet/P095/t2map_ks.mat,TrainingSet,P095,T2map,t2map_ks.mat,226357597184,59919209
TrainingSet/P096/cine_lax_calib.mat,TrainingSet,P096,Cine LAX,cine_lax_calib.mat,226417517568,135409113
TrainingSet/P096/cine_lax_ks.mat,TrainingSet,P096,Cine LAX,cine_lax_ks.mat,226552928256,324400366
TrainingSet/P096/cine_sax_calib.mat,TrainingSet,P096,Cine SAX,cine_sax_calib.mat,226877329408,493604845
TrainingSet/P096/cine_sax_ks.mat,TrainingSet,P096,Cine SAX,cine_sax_ks.mat,227370935808,1672074389
TrainingSet/P096/t1map_calib.mat,TrainingSet,P096,T1map,t1map_calib.mat,229043011072,8614860
TrainingSet/P096/t1map_ks.mat,TrainingSet,P096,T1map,t1map_ks.mat,229051627520,268126615
TrainingSet/P096/t2map_calib.mat,TrainingSet,P096,T2map,t2map_calib.mat,229319754752,5661975
TrainingSet/P096/t2map_ks.mat,TrainingSet,P096,T2map,t2map_ks.mat,229325418496,49525827
TrainingSet/P097/cine_lax_calib.mat,TrainingSet,P097,Cine LAX,cine_lax_calib.mat,229374945792,130448187
TrainingSet/P097/cine_lax_ks.mat,TrainingSet,P097,Cine LAX,cine_lax_ks.mat,229505395712,374042972
TrainingSet/P097/cine_sax_calib.mat,TrainingSet,P097,Cine SAX,cine_sax_calib.mat,229879439360,455733311
TrainingSet/P097/cine_sax_ks.mat,TrainingSet,P097,Cine SAX,cine_sax_ks.mat,230335174656,1552430506
TrainingSet/P097/t1map_calib.mat,TrainingSet,P097,T1map,t1map_calib.mat,231887605760,10470589
TrainingSet/P097/t1map_ks.mat,TrainingSet,P097,T1map,t1map_ks.mat,231898078208,327733983
TrainingSet/P097/t2map_calib.mat,TrainingSet,P097,T2map,t2map_calib.mat,232225812992,7061464
TrainingSet/P097/t2map_ks.mat,TrainingSet,P097,T2map,t2map_ks.mat,232232876032,60287151
TrainingSet/P098/cine_lax_calib.mat,TrainingSet,P098,Cine LAX,cine_lax_calib.mat,232293164544,114266044
TrainingSet/P098/cine_lax_ks.mat,TrainingSet,P098,Cine LAX,cine_lax_ks.mat,232407432192,328875771
TrainingSet/P098/cine_sax_calib.mat,TrainingSet,P098,Cine SAX,cine_sax_calib.mat,232736308736,401836858
TrainingSet/P098/cine_sax_ks.mat,TrainingSet,P098,Cine SAX,cine_sax_ks.mat,233138147328,1142830012
TrainingSet/P098/t1map_calib.mat,TrainingSet,P098,T1map,t1map_calib.mat,234280977920,8642505
TrainingSet/P098/t1map_ks.mat,TrainingSet,P098,T1map,t1map_ks.mat,234289622016,268060286
TrainingSet/P098/t2map_calib.mat,TrainingSet,P098,T2map,t2map_calib.mat,234557683200,5682109
TrainingSet/P098/t2map_ks.mat,TrainingSet,P098,T2map,t2map_ks.mat,234563366912,49554218
TrainingSet/P099/cine_lax_calib.mat,TrainingSet,P099,Cine LAX,cine_lax_calib.mat,234612922368,96073132
TrainingSet/P099/cine_lax_ks.mat,TrainingSet,P099,Cine LAX,cine_lax_ks.mat,234708997120,313728787
TrainingSet/P099/cine_sax_calib.mat,TrainingSet,P099,Cine SAX,cine_sax_calib.mat,235022726656,357139177
TrainingSet/P099/cine_sax_ks.mat,TrainingSet,P099,Cine SAX,cine_sax_ks.mat,235379867648,1232992987
TrainingSet/P099/t1map_calib.mat,TrainingSet,P099,T1map,t1map_calib.mat,236612861440,10468284
TrainingSet/P099/t1map_ks.mat,TrainingSet,P099,T1map,t1map_ks.mat,236623331328,328631273
TrainingSet/P099/t2map_calib.mat,TrainingSet,P099,T2map,t2map_calib.mat,236951963136,7100119
TrainingSet/P099/t2map_ks.mat,TrainingSet,P099,T2map,t2map_ks.mat,236959065088,60473831
TrainingSet/P100/cine_lax_calib.mat,TrainingSet,P100,Cine LAX,cine_lax_calib.mat,237019539968,58573124
TrainingSet/P100/cine_lax_ks.mat,TrainingSet,P100,Cine LAX,cine_lax_ks.mat,237078114816,136511613
TrainingSet/P100/cine_sax_calib.mat,TrainingSet,P100,Cine SAX,cine_sax_calib.mat,237214627328,415942317
TrainingSet/P100/cine_sax_ks.mat,TrainingSet,P100,Cine SAX,cine_sax_ks.mat,237630571520,1427179359
TrainingSet/P100/t1map_calib.mat,TrainingSet,P100,T1map,t1map_calib.mat,239057751552,8649157
TrainingSet/P100/t1map_ks.mat,TrainingSet,P100,T1map,t1map_ks.mat,239066402304,268098873
TrainingSet/P100/t2map_calib.mat,TrainingSet,P100,T2map,t2map_calib.mat,239334501888,5687606
TrainingSet/P100/t2map_ks.mat,TrainingSet,P100,T2map,t2map_ks.mat,239340191232,49622046
TrainingSet/P101/cine_lax_calib.mat,TrainingSet,P101,Cine LAX,cine_lax_calib.mat,239389814784,118870283
TrainingSet/P101/cine_lax_ks.mat,TrainingSet,P101,Cine LAX,cine_lax_ks.mat,239508686848,282077225
TrainingSet/P101/cine_sax_calib.mat,TrainingSet,P101,Cine SAX,cine_sax_calib.mat,239790765056,420025000
TrainingSet/P101/cine_sax_ks.mat,TrainingSet,P101,Cine SAX,cine_sax_ks.mat,240210791936,1204225076
TrainingSet/P101/t1map_calib.mat,TrainingSet,P101,T1map,t1map_calib.mat,241415017984,8653250
TrainingSet/P101/t1map_ks.mat,TrainingSet,P101,T1map,t1map_ks.mat,241423672832,267380020
TrainingSet/P101/t2map_calib.mat,TrainingSet,P101,T2map,t2map_calib.mat,241691053568,5699338
TrainingSet/P101/t2map_ks.mat,TrainingSet,P101,T2map,t2map_ks.mat,241696754688,49558533
TrainingSet/P102/cine_lax_calib.mat,TrainingSet,P102,Cine LAX,cine_lax_calib.mat,241746314752,148081778
TrainingSet/P102/cine_lax_ks.mat,TrainingSet,P102,Cine LAX,cine_lax_ks.mat,241894398464,346280018
TrainingSet/P102/cine_sax_calib.mat,TrainingSet,P102,Cine SAX,cine_sax_calib.mat,242240679424,518258085
TrainingSet/P102/cine_sax_ks.mat,TrainingSet,P102,Cine SAX,cine_sax_ks.mat,242758939136,1761102544
TrainingSet/P102/t1map_calib.mat,TrainingSet,P102,T1map,t1map_calib.mat,244520042496,8679392
TrainingSet/P102/t1map_ks.mat,TrainingSet,P102,T1map,t1map_ks.mat,244528723456,268864058
TrainingSet/P102/t2map_calib.mat,TrainingSet,P102,T2map,t2map_calib.mat,244797588480,5681660
TrainingSet/P102/t2map_ks.mat,TrainingSet,P102,T2map,t2map_ks.mat,244803271680,49659039
TrainingSet/P103/cine_lax_calib.mat,TrainingSet,P103,Cine LAX,cine_lax_calib.mat,244852932096,49551578
TrainingSet/P103/cine_lax_ks.mat,TrainingSet,P103,Cine LAX,cine_lax_ks.mat,244902485504,73263868
TrainingSet/P103/cine_sax_calib.mat,TrainingSet,P103,Cine SAX,cine_sax_calib.mat,244975750144,394895773
TrainingSet/P103/cine_sax_ks.mat,TrainingSet,P103,Cine SAX,cine_sax_ks.mat,245370647552,1357956844
TrainingSet/P103/t1map_calib.mat,TrainingSet,P103,T1map,t1map_calib.mat,246728605184,10335151
TrainingSet/P103/t1map_ks.mat,TrainingSet,P103,T1map,t1map_ks.mat,246738941952,325683434
TrainingSet/P103/t2map_calib.mat,TrainingSet,P103,T2map,t2map_calib.mat,247064626176,6935709
TrainingSet/P103/t2map_ks.mat,TrainingSet,P103,T2map,t2map_ks.mat,247071563776,59950618
TrainingSet/P104/cine_lax_calib.mat,TrainingSet,P104,Cine LAX,cine_lax_calib.mat,247131515904,153472563
TrainingSet/P104/cine_lax_ks.mat,TrainingSet,P104,Cine LAX,cine_lax_ks.mat,247284990464,283611900
TrainingSet/P104/cine_sax_calib.mat,TrainingSet,P104,Cine SAX,cine_sax_calib.mat,247568603136,512421275
TrainingSet/P104/cine_sax_ks.mat,TrainingSet,P104,Cine SAX,cine_sax_ks.mat,248081026048,1727028751
TrainingSet/P104/t1map_calib.mat,TrainingSet,P104,T1map,t1map_calib.mat,249808055808,8592968
TrainingSet/P104/t1map_ks.mat,TrainingSet,P104,T1map,t1map_ks.mat,249816650752,267346711
TrainingSet/P104/t2map_calib.mat,TrainingSet,P104,T2map,t2map_calib.mat,250083998208,5643837
TrainingSet/P104/t2map_ks.mat,TrainingSet,P104,T2map,t2map_ks.mat,250089644032,49338699
TrainingSet/P105/cine_lax_calib.mat,TrainingSet,P105,Cine LAX,cine_lax_calib.mat,250138983936,123255524
TrainingSet/P105/cine_lax_ks.mat,TrainingSet,P105,Cine LAX,cine_lax_ks.mat,250262241280,359021175
TrainingSet/P105/cine_sax_calib.mat,TrainingSet,P105,Cine SAX,cine_sax_calib.mat,250621263360,461436357
TrainingSet/P105/cine_sax_ks.mat,TrainingSet,P105,Cine SAX,cine_sax_ks.mat,251082701312,1329089611
TrainingSet/P105/t1map_calib.mat,TrainingSet,P105,T1map,t1map_calib.mat,252411791872,10408597
TrainingSet/P105/t1map_ks.mat,TrainingSet,P105,T1map,t1map_ks.mat,252422202368,327823672
TrainingSet/P105/t2map_calib.mat,TrainingSet,P105,T2map,t2map_calib.mat,252750026752,7022467
TrainingSet/P105/t2map_ks.mat,TrainingSet,P105,T2map,t2map_ks.mat,252757050880,60339427
TrainingSet/P106/cine_lax_calib.mat,TrainingSet,P106,Cine LAX,cine_lax_calib.mat,252817391616,111581038
TrainingSet/P106/cine_lax_ks.mat,TrainingSet,P106,Cine LAX,cine_lax_ks.mat,252928974336,331483000
TrainingSet/P106/cine_sax_calib.mat,TrainingSet,P106,Cine SAX,cine_sax_calib.mat,253260457984,400485836
TrainingSet/P106/cine_sax_ks.mat,TrainingSet,P106,Cine SAX,cine_sax_ks.mat,253660945408,1374484727
TrainingSet/P106/t1map_calib.mat,TrainingSet,P106,T1map,t1map_calib.mat,255035430912,10425196
TrainingSet/P106/t1map_ks.mat,TrainingSet,P106,T1map,t1map_ks.mat,255045857792,327984745
TrainingSet/P106/t2map_calib.mat,TrainingSet,P106,T2map,t2map_calib.mat,255373843456,7043326
TrainingSet/P106/t2map_ks.mat,TrainingSet,P106,T2map,t2map_ks.mat,255380888576,60351167
TrainingSet/P107/cine_lax_calib.mat,TrainingSet,P107,Cine LAX,cine_lax_calib.mat,255441241088,120695670
TrainingSet/P107/cine_lax_ks.mat,TrainingSet,P107,Cine LAX,cine_lax_ks.mat,255561938432,346049099
TrainingSet/P107/cine_sax_calib.mat,TrainingSet,P107,Cine SAX,cine_sax_calib.mat,255907988480,415124582
TrainingSet/P107/cine_sax_ks.mat,TrainingSet,P107,Cine SAX,cine_sax_ks.mat,256323115008,1415924152
TrainingSet/P107/t1map_calib.mat,TrainingSet,P107,T1map,t1map_calib.mat,257739039744,8643567
TrainingSet/P107/t1map_ks.mat,TrainingSet,P107,T1map,t1map_ks.mat,257747684864,268415566
TrainingSet/P107/t2map_calib.mat,TrainingSet,P107,T2map,t2map_calib.mat,258016101376,5688567
TrainingSet/P107/t2map_ks.mat,TrainingSet,P107,T2map,t2map_ks.mat,258021791744,49663502
TrainingSet/P108/cine_lax_calib.mat,TrainingSet,P108,Cine LAX,cine_lax_calib.mat,258071456768,44922606
TrainingSet/P108/cine_lax_ks.mat,TrainingSet,P108,Cine LAX,cine_lax_ks.mat,258116381184,96945826
TrainingSet/P108/cine_sax_calib.mat,TrainingSet,P108,Cine SAX,cine_sax_calib.mat,258213327872,352157049
TrainingSet/P108/cine_sax_ks.mat,TrainingSet,P108,Cine SAX,cine_sax_ks.mat,258565486592,1204012757
TrainingSet/P108/t1map_calib.mat,TrainingSet,P108,T1map,t1map_calib.mat,259769500160,8591219
TrainingSet/P108/t1map_ks.mat,TrainingSet,P108,T1map,t1map_ks.mat,259778093056,265588082
TrainingSet/P108/t2map_calib.mat,TrainingSet,P108,T2map,t2map_calib.mat,260043681792,5649373
TrainingSet/P108/t2map_ks.mat,TrainingSet,P108,T2map,t2map_ks.mat,260049332736,49263405
TrainingSet/P109/cine_lax_calib.mat,TrainingSet,P109,Cine LAX,cine_lax_calib.mat,260098597376,106916436
TrainingSet/P109/cine_lax_ks.mat,TrainingSet,P109,Cine LAX,cine_lax_ks.mat,260205515776,350997424
TrainingSet/P109/cine_sax_calib.mat,TrainingSet,P109,Cine SAX,cine_sax_calib.mat,260556513792,392321486
TrainingSet/P109/cine_sax_ks.mat,TrainingSet,P109,Cine SAX,cine_sax_ks.mat,260948836864,896661982
TrainingSet/P109/t1map_calib.mat,TrainingSet,P109,T1map,t1map_calib.mat,261845499392,8659936
TrainingSet/P109/t1map_ks.mat,TrainingSet,P109,T1map,t1map_ks.mat,261854160896,268459348
TrainingSet/P109/t2map_calib.mat,TrainingSet,P109,T2map,t2map_calib.mat,262122620928,5701317
TrainingSet/P109/t2map_ks.mat,TrainingSet,P109,T2map,t2map_ks.mat,262128324096,49710066
TrainingSet/P110/cine_lax_calib.mat,TrainingSet,P110,Cine LAX,cine_lax_calib.mat,262178035200,101733233
TrainingSet/P110/cine_lax_ks.mat,TrainingSet,P110,Cine LAX,cine_lax_ks.mat,262279770112,332143493
TrainingSet/P110/cine_sax_calib.mat,TrainingSet,P110,Cine SAX,cine_sax_calib.mat,262611914240,338956778
TrainingSet/P110/cine_sax_ks.mat,TrainingSet,P110,Cine SAX,cine_sax_ks.mat,262950872576,1162331630
TrainingSet/P110/t1map_calib.mat,TrainingSet,P110,T1map,t1map_calib.mat,264113204736,8577692
TrainingSet/P110/t1map_ks.mat,TrainingSet,P110,T1map,t1map_ks.mat,264121784320,264379351
TrainingSet/P110/t2map_calib.mat,TrainingSet,P110,T2map,t2map_calib.mat,264386164224,5632674
TrainingSet/P110/t2map_ks.mat,TrainingSet,P110,T2map,t2map_ks.mat,264391798784,49148330
TrainingSet/P111/cine_lax_calib.mat,TrainingSet,P111,Cine LAX,cine_lax_calib.mat,264440948224,47736304
TrainingSet/P111/cine_lax_ks.mat,TrainingSet,P111,Cine LAX,cine_lax_ks.mat,264488686080,77808591
TrainingSet/P111/cine_sax_calib.mat,TrainingSet,P111,Cine SAX,cine_sax_calib.mat,264566495232,386871098
TrainingSet/P111/cine_sax_ks.mat,TrainingSet,P111,Cine SAX,cine_sax_ks.mat,264953368064,1318250662
TrainingSet/P111/t1map_calib.mat,TrainingSet,P111,T1map,t1map_calib.mat,266271619584,8600022
TrainingSet/P111/t1map_ks.mat,TrainingSet,P111,T1map,t1map_ks.mat,266280221184,265935424
TrainingSet/P111/t2map_calib.mat,TrainingSet,P111,T2map,t2map_calib.mat,266546157568,5636317
TrainingSet/P111/t2map_ks.mat,TrainingSet,P111,T2map,t2map_ks.mat,266551795712,49329738
TrainingSet/P112/cine_lax_calib.mat,TrainingSet,P112,Cine LAX,cine_lax_calib.mat,266601126912,85006511
TrainingSet/P112/cine_lax_ks.mat,TrainingSet,P112,Cine LAX,cine_lax_ks.mat,266686135296,230358569
TrainingSet/P112/cine_sax_calib.mat,TrainingSet,P112,Cine SAX,cine_sax_calib.mat,266916494848,270029883
TrainingSet/P112/cine_sax_ks.mat,TrainingSet,P112,Cine SAX,cine_sax_ks.mat,267186526720,922398303
TrainingSet/P112/t1map_calib.mat,TrainingSet,P112,T1map,t1map_calib.mat,268108925952,8733421
TrainingSet/P112/t1map_ks.mat,TrainingSet,P112,T1map,t1map_ks.mat,268117661184,269581814
TrainingSet/P112/t2map_calib.mat,TrainingSet,P112,T2map,t2map_calib.mat,268387243520,5806079
TrainingSet/P112/t2map_ks.mat,TrainingSet,P112,T2map,t2map_ks.mat,268393051136,50147835
TrainingSet/P113/cine_lax_calib.mat,TrainingSet,P113,Cine LAX,cine_lax_calib.mat,268443200000,127032915
TrainingSet/P113/cine_lax_ks.mat,TrainingSet,P113,Cine LAX,cine_lax_ks.mat,268570234880,367333153
TrainingSet/P113/cine_sax_calib.mat,TrainingSet,P113,Cine SAX,cine_sax_calib.mat,268937568768,479509991
TrainingSet/P113/cine_sax_ks.mat,TrainingSet,P113,Cine SAX,cine_sax_ks.mat,269417080320,1647681821
TrainingSet/P113/t1map_calib.mat,TrainingSet,P113,T1map,t1map_calib.mat,271064762880,10458267
TrainingSet/P113/t1map_ks.mat,TrainingSet,P113,T1map,t1map_ks.mat,271075223040,328838175
TrainingSet/P113/t2map_calib.mat,TrainingSet,P113,T2map,t2map_calib.mat,271404062208,7049969
TrainingSet/P113/t2map_ks.mat,TrainingSet,P113,T2map,t2map_ks.mat,271411113984,60390147
TrainingSet/P114/cine_lax_calib.mat,TrainingSet,P114,Cine LAX,cine_lax_calib.mat,271471505408,130750932
TrainingSet/P114/cine_lax_ks.mat,TrainingSet,P114,Cine LAX,cine_lax_ks.mat,271602257920,244438388
TrainingSet/P114/cine_sax_calib.mat,TrainingSet,P114,Cine SAX,cine_sax_calib.mat,271846696960,381553324
TrainingSet/P114/cine_sax_ks.mat,TrainingSet,P114,Cine SAX,cine_sax_ks.mat,272228252160,865099032
TrainingSet/P114/t1map_calib.mat,TrainingSet,P114,T1map,t1map_calib.mat,273093351936,8640848
TrainingSet/P114/t1map_ks.mat,TrainingSet,P114,T1map,t1map_ks.mat,273101994496,267685961
TrainingSet/P114/t2map_calib.mat,TrainingSet,P114,T2map,t2map_calib.mat,273369681408,5692823
TrainingSet/P114/t2map_ks.mat,TrainingSet,P114,T2map,t2map_ks.mat,273375375872,49545728
TrainingSet/P115/cine_lax_calib.mat,TrainingSet,P115,Cine LAX,cine_lax_calib.mat,273424922624,133837455
TrainingSet/P115/cine_lax_ks.mat,TrainingSet,P115,Cine LAX,cine_lax_ks.mat,273558761984,318982447
TrainingSet/P115/cine_sax_calib.mat,TrainingSet,P115,Cine SAX,cine_sax_calib.mat,273877745152,518741881
TrainingSet/P115/cine_sax_ks.mat,TrainingSet,P115,Cine SAX,cine_sax_ks.mat,274396488704,1787588310
TrainingSet/P115/t1map_calib.mat,TrainingSet,P115,T1map,t1map_calib.mat,276184077824,8559323
TrainingSet/P115/t1map_ks.mat,TrainingSet,P115,T1map,t1map_ks.mat,276192638976,267523326
TrainingSet/P115/t2map_calib.mat,TrainingSet,P115,T2map,t2map_calib.mat,276460163072,5636189
TrainingSet/P115/t2map_ks.mat,TrainingSet,P115,T2map,t2map_ks.mat,276465801216,49540422
TrainingSet/P116/cine_lax_calib.mat,TrainingSet,P116,Cine LAX,cine_lax_calib.mat,276515342848,118855587
TrainingSet/P116/cine_lax_ks.mat,TrainingSet,P116,Cine LAX,cine_lax_ks.mat,276634200064,284756208
TrainingSet/P116/cine_sax_calib.mat,TrainingSet,P116,Cine SAX,cine_sax_calib.mat,276918957056,385208915
TrainingSet/P116/cine_sax_ks.mat,TrainingSet,P116,Cine SAX,cine_sax_ks.mat,277304167936,1089938219
TrainingSet/P116/t1map_calib.mat,TrainingSet,P116,T1map,t1map_calib.mat,278394106880,8626876
TrainingSet/P116/t1map_ks.mat,TrainingSet,P116,T1map,t1map_ks.mat,278402735616,269590919
TrainingSet/P116/t2map_calib.mat,TrainingSet,P116,T2map,t2map_calib.mat,278672327168,5689144
TrainingSet/P116/t2map_ks.mat,TrainingSet,P116,T2map,t2map_ks.mat,278678018048,49814790
TrainingSet/P117/cine_lax_calib.mat,TrainingSet,P117,Cine LAX,cine_lax_calib.mat,278727834112,58250101
TrainingSet/P117/cine_lax_ks.mat,TrainingSet,P117,Cine LAX,cine_lax_ks.mat,278786085888,85472780
TrainingSet/P117/cine_sax_calib.mat,TrainingSet,P117,Cine SAX,cine_sax_calib.mat,278871559680,418893265
TrainingSet/P117/cine_sax_ks.mat,TrainingSet,P117,Cine SAX,cine_sax_ks.mat,279290454528,1185262351
TrainingSet/P117/t1map_calib.mat,TrainingSet,P117,T1map,t1map_calib.mat,280475717632,8675535
TrainingSet/P117/t1map_ks.mat,TrainingSet,P117,T1map,t1map_ks.mat,280484395008,269132551
TrainingSet/P117/t2map_calib.mat,TrainingSet,P117,T2map,t2map_calib.mat,280753528320,5699803
TrainingSet/P117/t2map_ks.mat,TrainingSet,P117,T2map,t2map_ks.mat,280759229952,49643863
TrainingSet/P118/cine_lax_calib.mat,TrainingSet,P118,Cine LAX,cine_lax_calib.mat,280808875008,120672589
TrainingSet/P118/cine_lax_ks.mat,TrainingSet,P118,Cine LAX,cine_lax_ks.mat,280929549312,347814239
TrainingSet/P118/cine_sax_calib.mat,TrainingSet,P118,Cine SAX,cine_sax_calib.mat,281277364224,414555795
TrainingSet/P118/cine_sax_ks.mat,TrainingSet,P118,Cine SAX,cine_sax_ks.mat,281691921920,1182406685
TrainingSet/P118/t1map_calib.mat,TrainingSet,P118,T1map,t1map_calib.mat,282874329600,10453147
TrainingSet/P118/t1map_ks.mat,TrainingSet,P118,T1map,t1map_ks.mat,282884784640,328054517
TrainingSet/P118/t2map_calib.mat,TrainingSet,P118,T2map,t2map_calib.mat,283212839936,7066137
TrainingSet/P118/t2map_ks.mat,TrainingSet,P118,T2map,t2map_ks.mat,283219908096,60397116
TrainingSet/P119/cine_lax_calib.mat,TrainingSet,P119,Cine LAX,cine_lax_calib.mat,283280306688,101319949
TrainingSet/P119/cine_lax_ks.mat,TrainingSet,P119,Cine LAX,cine_lax_ks.mat,283381628416,329451938
TrainingSet/P119/cine_sax_calib.mat,TrainingSet,P119,Cine SAX,cine_sax_calib.mat,283711080960,344250350
TrainingSet/P119/cine_sax_ks.mat,TrainingSet,P119,Cine SAX,cine_sax_ks.mat,284055332864,1184067422
TrainingSet/P119/t1map_calib.mat,TrainingSet,P119,T1map,t1map_calib.mat,285239400960,10387350
TrainingSet/P119/t1map_ks.mat,TrainingSet,P119,T1map,t1map_ks.mat,285249789952,325842378
TrainingSet/P119/t2map_calib.mat,TrainingSet,P119,T2map,t2map_calib.mat,285575632896,6970500
TrainingSet/P119/t2map_ks.mat,TrainingSet,P119,T2map,t2map_ks.mat,285582605312,60091256
TrainingSet/P120/cine_lax_calib.mat,TrainingSet,P120,Cine LAX,cine_lax_calib.mat,285642697728,112984792
TrainingSet/P120/cine_lax_ks.mat,TrainingSet,P120,Cine LAX,cine_lax_ks.mat,285755684352,272813414
TrainingSet/P120/cine_sax_calib.mat,TrainingSet,P120,Cine SAX,cine_sax_calib.mat,286028498432,341611743
TrainingSet/P120/cine_sax_ks.mat,TrainingSet,P120,Cine SAX,cine_sax_ks.mat,286370112000,1160966052
TrainingSet/P120/t1map_calib.mat,TrainingSet,P120,T1map,t1map_calib.mat,287531078656,8627525
TrainingSet/P120/t1map_ks.mat,TrainingSet,P120,T1map,t1map_ks.mat,287539707904,266346091
TrainingSet/P120/t2map_calib.mat,TrainingSet,P120,T2map,t2map_calib.mat,287806054912,5672366
TrainingSet/P120/t2map_ks.mat,TrainingSet,P120,T2map,t2map_ks.mat,287811728896,49418535
